region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
19464,Pennsylvania,40.3046275,40.2209073,-75.5402935,-75.6943503,40.25703209,-75.62811964,994.5,48,0.4871794872,63.15789474,25,534,410,352,4014,22,5335,5.5,1333.75,6400.616315,154640.9252,117230.9687,96058.31022,1200882.953,6414.220776,1575213.774,"[[0,17],[5,20],[10,4],[15,3],[30,1],[35,1],[305,1],[665,1]]",1000.98634,0,POINT(-75.6281196401923 40.2570320911474)
19801,Delaware,39.7523753,39.7038201,-75.5172974,-75.5656397,39.73785072,-75.54852798,1020,2983,95.22477952,67.38197425,9530,33031,27094,21973,323802,22,415430,5.5,103857.5,2513753.083,10581474.82,8100428.299,6186649.514,97094754.13,6649.427563,124477059.8,"[[0,1316],[5,731],[10,224],[15,111],[20,83],[25,55],[30,42],[35,42],[40,27],[45,17],[50,21],[55,16],[60,13],[65,12],[70,12],[75,7],[80,12],[85,9],[90,8],[95,10],[100,15],[105,7],[110,7],[115,10],[120,9],[125,5],[130,7],[135,4],[140,10],[145,10],[150,3],[155,5],[165,7],[170,3],[175,1],[180,4],[185,6],[190,3],[195,5],[200,2],[205,5],[210,5],[220,2],[225,3],[230,2],[240,2],[245,3],[255,2],[270,2],[275,2],[285,1],[305,1],[310,1],[320,1],[325,1],[330,2],[335,1],[340,2],[350,2],[365,1],[370,1],[385,1],[395,3],[400,2],[410,1],[415,1],[440,1],[450,1],[455,1],[470,1],[475,1],[490,1],[495,1],[515,1],[520,1],[540,1],[560,1],[580,1],[590,1],[615,1],[680,1],[685,1],[690,1],[700,1],[750,1],[755,1],[825,1],[880,1],[905,1],[910,1],[960,1],[965,1],[970,1],[975,2],[985,1],[1040,1],[1050,1],[1085,1],[1140,1],[1255,1],[1280,1],[1345,1],[1570,1],[1985,1],[2190,1],[2365,1],[4355,1]]",79100.27106,0,POINT(-75.5485279803185 39.7378507238761)
20005,District of Columbia,38.9109932,38.8974545,-77.0271877,-77.0363079,38.90769607,-77.03101021,1037,380,75.1014885,68.46846847,106,841,228,421,23983,22,25579,5.5,6394.75,28846.17815,268157.3785,64422.42076,119950.6736,7176529.373,6579.963306,7657906.024,"[[0,169],[5,95],[10,31],[15,15],[20,9],[25,8],[30,7],[35,3],[40,8],[45,1],[50,3],[55,3],[60,2],[65,2],[70,2],[75,2],[80,3],[85,1],[90,2],[95,3],[100,2],[110,2],[140,1],[150,1],[155,1],[170,1],[210,2],[260,1]]",4866.297798,0,POINT(-77.0310102092017 38.9076960663058)
20012,District of Columbia,38.9954398,38.9642293,-77.0050985,-77.0508808,38.97742501,-77.02741337,1037,3214,98.25052484,76.30579297,3442,37878,15048,18953,43413,22,118734,5.5,29683.5,917634.6882,12042684.6,4296763.639,5429513.133,13141179.2,6908.887573,35827775.26,"[[0,1256],[5,1298],[10,364],[15,117],[20,43],[25,24],[30,16],[35,19],[40,11],[45,7],[50,7],[55,4],[60,6],[65,3],[70,7],[75,5],[80,4],[85,2],[90,1],[95,1],[100,3],[105,1],[110,1],[115,2],[120,1],[130,1],[145,1],[155,1],[170,1],[195,2],[205,1],[225,1],[300,1],[515,1],[765,1]]",22767.14069,34,POINT(-77.0274133712154 38.9774250064614)
20032,District of Columbia,38.8585609,38.8054355,-76.9742523,-77.0381409,38.83536712,-77.00288654,1037,4844,97.88368336,79.947186,11312,54470,39867,45927,221948,22,373524,5.5,93381,3039974.863,18134157.11,11839608.1,13488092.06,68300144.55,6703.645776,114801976.7,"[[0,2118],[5,1273],[10,377],[15,260],[20,176],[25,111],[30,81],[35,46],[40,36],[45,28],[50,30],[55,15],[60,23],[65,21],[70,21],[75,14],[80,12],[85,16],[90,11],[95,8],[100,9],[105,6],[110,9],[115,7],[120,7],[125,6],[130,5],[135,4],[140,7],[145,1],[150,3],[155,1],[160,4],[165,3],[170,3],[175,1],[180,3],[185,6],[190,6],[195,7],[200,4],[205,2],[215,3],[225,1],[235,3],[245,2],[250,2],[255,1],[265,3],[270,1],[275,1],[280,1],[285,4],[290,1],[295,1],[310,2],[325,2],[330,1],[335,1],[345,1],[350,1],[365,1],[375,1],[380,1],[390,1],[400,1],[405,1],[420,3],[440,1],[445,2],[460,1],[465,1],[490,2],[560,1],[570,1],[590,1],[595,1],[600,1],[630,1],[640,1],[730,1],[805,1],[815,1],[860,1],[870,1],[980,1],[1095,1],[1255,1]]",72952.1366,18,POINT(-77.0028865421001 38.8353671199192)
20912,Maryland,38.9990871,38.9667386,-76.9812952,-77.0263105,38.98164156,-77.00119602,1038.7,403,13.26946596,61.9047619,227,4663,1999,2410,10335,22,19634,5.5,4908.5,60497.93984,1415837.916,567773.5525,724949.3777,3134633.33,6639.163647,5903692.117,"[[0,172],[5,157],[10,28],[15,12],[20,6],[25,4],[30,1],[35,4],[40,2],[45,1],[50,1],[60,3],[65,1],[85,3],[95,1],[130,1],[135,1],[150,1],[160,1],[200,1],[260,1],[430,1]]",3751.563921,7,POINT(-77.0011960203831 38.9816415635141)
21216,Maryland,39.3274462,39.2945048,-76.6518655,-76.7029977,39.30845204,-76.66819619,1031.9,10459,99.53120931,91.22546882,3110,28851,21383,23305,311374,22,388023,5.5,97005.75,823721.3539,9284705.185,6166739.027,6698039.159,95591997.5,6921.747559,118565202.2,"[[0,3815],[5,5418],[10,723],[15,145],[20,67],[25,47],[30,35],[35,27],[40,25],[45,17],[50,15],[55,10],[60,6],[65,8],[70,4],[75,8],[80,11],[85,3],[90,4],[95,6],[100,7],[105,4],[110,4],[120,2],[125,1],[130,3],[155,1],[160,1],[165,3],[195,1],[205,2],[225,1],[235,1],[240,5],[245,1],[250,2],[275,3],[290,1],[310,1],[315,1],[370,1],[390,1],[405,1],[410,1],[425,2],[435,1],[445,1],[490,1],[545,1],[570,1],[655,1],[885,1],[945,1],[1100,1],[1370,1],[1455,1],[1505,1],[1635,1],[1710,1]]",75343.51829,3,POINT(-76.6681961866307 39.3084520385624)
23221,Virginia,37.5731881,37.5354076,-77.4705016,-77.5133057,37.55803013,-77.48553191,1050.6,4087,99.2639327,72.15748588,4792,41611,21392,7589,90123,22,165507,5.5,41376.75,1294443.225,13021292.67,6399908.905,2115306.142,27517026.78,6617.637854,50347977.73,"[[0,1702],[5,1547],[10,407],[15,173],[20,70],[25,34],[30,21],[35,13],[40,15],[45,12],[50,14],[55,12],[60,8],[65,8],[70,2],[75,2],[80,6],[85,1],[90,6],[95,1],[100,2],[110,2],[120,2],[125,2],[130,2],[150,1],[155,1],[165,2],[170,1],[175,1],[190,3],[250,1],[270,2],[295,1],[310,1],[355,1],[360,2],[370,1],[415,1],[435,1],[440,1],[550,1],[910,1]]",29556.60391,11,POINT(-77.4855319069227 37.558030131388)
23222,Virginia,37.6003024,37.5510336,-77.3910038,-77.4471598,37.57569235,-77.4247701,1052.186904,7010,98.92473118,72.56728778,12483,86887,54245,41642,237189,22,432446,5.5,108111.5,3381476.508,28114306.94,15917411.84,11882304.85,74558469.81,6786.521606,133853969.9,"[[0,2819],[5,2771],[10,767],[15,190],[20,96],[25,71],[30,27],[35,29],[40,21],[45,21],[50,12],[55,15],[60,12],[65,6],[70,8],[75,4],[80,10],[85,15],[90,10],[95,4],[100,5],[105,3],[115,3],[120,4],[125,2],[130,2],[135,3],[140,1],[145,3],[150,1],[155,4],[165,1],[170,1],[175,1],[180,1],[185,3],[190,1],[200,1],[205,1],[210,1],[215,3],[230,1],[235,1],[240,3],[245,1],[250,1],[260,1],[290,1],[300,1],[305,2],[330,1],[345,1],[375,1],[380,1],[405,1],[420,1],[430,1],[435,1],[440,2],[450,1],[475,1],[480,1],[535,1],[545,1],[550,1],[555,1],[580,1],[590,1],[605,2],[645,1],[665,1],[670,1],[675,2],[685,1],[690,1],[695,1],[755,1],[820,1],[1055,1],[1130,1],[1265,1],[1610,1],[1615,1],[1655,1],[1800,1],[1925,1],[1930,1],[1955,1],[2030,1],[2125,1],[2480,1],[2910,1]]",78578.50404,20,POINT(-77.4247701046595 37.5756923467281)
28125,North Carolina,35.7097591,35.6073297,-80.625613,-80.7840133,35.65335145,-80.70700802,1087.15,15,1.253132832,60,166,235,74,92,8,22,575,5.5,143.75,46675.36041,76061.49878,22436.0922,28907.23631,2650.070068,6613.945874,176730.2578,"[[0,7],[5,2],[10,3],[15,1],[20,1],[25,1]]",103.7488786,0,POINT(-80.7070080223559 35.6533514511779)
29816,South Carolina,33.5062022,33.5036682,-81.8591672,-81.8630931,33.50527827,-81.86126671,1093.95,14,100,93.33333333,31,136,95,105,133,22,500,5.5,125,8970.550122,45582.87882,27754.14013,34025.7455,41233.69569,6790.751788,157567.0103,"[[0,5],[5,5],[10,1],[15,1],[20,1],[25,1]]",92.49916127,0,POINT(-81.8612667133333 33.5052782733333)
29850,South Carolina,33.6145953,33.6067381,-81.8044802,-81.8096689,33.61036345,-81.80737325,1093.95,12,34.88372093,80,94,152,118,98,5,22,467,5.5,116.75,27022.14725,49041.30864,35670.17083,29142.86467,1396.66922,6820.379248,142273.1606,"[[0,4],[5,4],[15,3],[30,1]]",83.52096043,0,POINT(-81.8073732511627 33.6103634465116)
41014,Kentucky,39.0769044,39.0530126,-84.4916751,-84.5248198,39.0666614,-84.50484246,996.1304074,2396,98.67617108,82.42174063,2920,24695,11836,20663,48782,22,108896,5.5,27224,751682.1415,7494110.044,3192119.293,5888131.586,14510549.46,6326.7073,31836592.52,"[[0,1004],[5,975],[10,233],[15,79],[20,23],[25,16],[30,12],[35,7],[40,6],[45,4],[50,6],[55,1],[60,4],[70,1],[75,3],[100,2],[105,1],[110,1],[140,1],[150,1],[165,1],[175,1],[180,1],[195,1],[200,1],[265,1],[350,1],[360,1],[445,1],[460,1],[485,1],[535,1],[610,1],[1165,1],[1320,1],[2425,1]]",26356.04918,2,POINT(-84.5048424609302 39.0666613984725)
41074,Kentucky,39.1172515,39.1025125,-84.4449373,-84.4822485,39.11110524,-84.47086022,985.15,1738,98.50475759,79.94480221,4646,16044,8329,16892,31041,22,76952,5.5,19238,1193131.04,4797788.257,2237386.135,4883524.863,9169462.537,6292.711346,22281292.83,"[[0,742],[5,636],[10,198],[15,43],[20,31],[25,18],[30,7],[35,5],[40,9],[45,2],[50,2],[55,3],[60,7],[65,5],[70,3],[75,3],[80,1],[85,1],[95,1],[105,1],[110,1],[115,1],[120,1],[125,2],[130,1],[135,2],[140,2],[185,1],[190,2],[225,1],[260,1],[300,1],[445,1],[550,1],[810,1],[865,1]]",18445.6565,1,POINT(-84.4708602208428 39.1111052362936)
43434,Ohio,41.6954976,41.6912869,-83.4437831,-83.4452841,41.69344691,-83.44451767,950.3,47,98.57142857,68.11594203,197,594,201,301,41,22,1334,5.5,333.5,49305.00381,168788.7275,52222.63608,79180.81844,10609.42825,5696.427838,360106.6141,"[[0,22],[5,16],[10,7],[15,1],[30,1]]",298.1156863,0,POINT(-83.4445176685715 41.6934469114286)
43607,Ohio,41.663222,41.6312653,-83.5606234,-83.6538257,41.6498143,-83.59841726,950.3,7470,99.39106901,72.64416999,22077,81143,48442,78079,345570,22,575311,5.5,143827.75,5460105.745,23643923.17,12584961.28,20566645.01,98936922.63,5996.731012,161192557.8,"[[0,3085],[5,2864],[10,664],[15,227],[20,121],[25,59],[30,30],[35,24],[40,25],[45,11],[50,15],[55,19],[60,14],[65,17],[70,13],[75,10],[80,11],[85,8],[90,11],[95,13],[100,11],[105,9],[110,6],[115,12],[120,9],[125,12],[130,8],[135,4],[140,5],[145,8],[150,4],[155,1],[160,5],[165,7],[170,6],[175,4],[180,1],[185,1],[190,1],[195,2],[200,1],[205,2],[210,5],[215,3],[220,1],[225,2],[230,1],[235,2],[240,3],[245,1],[255,1],[260,1],[265,6],[270,1],[275,3],[285,1],[300,1],[310,1],[315,1],[320,3],[330,3],[335,3],[345,2],[350,1],[355,1],[360,2],[365,1],[395,1],[400,2],[405,1],[415,1],[420,1],[425,1],[430,3],[460,1],[465,1],[470,1],[475,2],[480,2],[490,1],[495,1],[500,3],[505,1],[520,1],[530,2],[565,1],[570,1],[625,1],[630,1],[655,1],[700,2],[705,1],[715,1],[830,1],[875,2],[925,1],[985,1],[1020,1],[1030,1],[1045,1],[1060,1],[1080,1],[1155,1],[1170,1],[1220,1],[1275,1],[1330,1],[1520,1],[1540,1],[1610,1],[1855,1],[2050,1],[2065,1],[2150,1],[2600,1],[2660,1],[2790,1]]",133443.8973,3,POINT(-83.598417256563 41.6498142950609)
44102,Ohio,41.5031779,41.4490357,-81.7101141,-81.7685546,41.47267856,-81.73843152,928.2,12158,99.81843271,88.46041909,14107,174957,37885,68376,345144,22,640469,5.5,160117.25,3428155.17,50016951.54,9623236.532,17732721.5,96666217.86,6106.51123,177467282.6,"[[0,4677],[5,5532],[10,887],[15,254],[20,136],[25,103],[30,66],[35,44],[40,39],[45,38],[50,23],[55,21],[60,15],[65,27],[70,14],[75,12],[80,9],[85,8],[90,13],[95,10],[100,10],[105,8],[110,9],[115,11],[120,12],[125,9],[130,7],[135,4],[140,5],[145,5],[150,3],[155,2],[160,4],[165,1],[170,4],[175,2],[180,6],[185,5],[190,3],[195,3],[200,5],[205,6],[210,3],[215,2],[220,3],[225,3],[230,2],[235,4],[240,2],[260,2],[265,1],[270,2],[275,4],[285,4],[290,1],[295,4],[300,1],[305,2],[310,3],[315,1],[320,1],[325,1],[330,2],[340,1],[345,3],[350,2],[355,1],[360,5],[365,2],[370,2],[375,1],[380,1],[405,1],[415,1],[420,1],[425,1],[430,1],[450,1],[455,1],[475,1],[510,1],[515,1],[525,1],[530,2],[535,2],[540,1],[560,1],[570,2],[580,1],[605,1],[620,1],[660,1],[665,1],[680,1],[760,1],[800,1],[830,1],[910,1],[915,1],[965,1],[1105,1],[1150,1],[1190,1],[1255,1],[1300,1],[1335,1],[1385,1],[1650,1],[1825,1]]",146869.2536,26,POINT(-81.738431522587 41.4726785623938)
44109,Ohio,41.4714841,41.4201682,-81.6673278,-81.7264348,41.4436511,-81.7025206,928.2,12607,99.84556503,84.78143914,17452,118830,67102,120001,247145,22,570530,5.5,142632.5,4205869.27,33691246.72,17087541.56,30189238.27,68684478.45,5887.344458,153858374.3,"[[0,4909],[5,5578],[10,1272],[15,239],[20,102],[25,77],[30,43],[35,38],[40,35],[45,31],[50,26],[55,17],[60,11],[65,13],[70,12],[75,15],[80,8],[85,16],[90,7],[95,15],[100,8],[105,7],[110,8],[115,3],[120,4],[125,5],[130,6],[135,4],[140,9],[145,2],[150,3],[155,3],[160,5],[165,1],[170,2],[175,3],[180,1],[185,1],[190,1],[195,2],[205,1],[215,1],[220,1],[230,1],[235,2],[240,2],[255,1],[260,1],[265,2],[285,1],[300,1],[305,1],[310,2],[315,2],[325,2],[330,1],[340,1],[350,1],[370,2],[375,1],[380,1],[385,1],[390,1],[395,1],[400,1],[410,1],[415,1],[435,2],[440,1],[450,2],[455,2],[470,2],[475,1],[495,2],[515,1],[520,1],[525,1],[605,2],[660,1],[775,3],[860,1],[910,1],[950,1],[1025,1],[1320,1],[1395,1],[1830,2],[2165,1],[3645,1]]",127372.2644,11,POINT(-81.702520601645 41.4436510994091)
44132,Ohio,41.630525,41.5845259,-81.4883214,-81.5255065,41.6118189,-81.49929043,928.2,3632,97.13893788,73.27012306,10892,39957,19471,36157,142463,22,248940,5.5,62235,2666165.694,11131000.87,4855956.348,9487472.639,39850663.66,5760.561646,67991259.22,"[[0,1521],[5,1304],[10,341],[15,128],[20,45],[25,34],[30,25],[35,21],[40,16],[45,14],[50,16],[55,15],[60,8],[65,13],[70,14],[75,4],[80,7],[85,3],[90,7],[95,4],[100,7],[105,6],[110,2],[115,5],[120,5],[125,5],[135,4],[145,2],[155,1],[160,2],[165,1],[170,1],[175,2],[180,1],[185,1],[190,1],[210,1],[215,1],[225,2],[230,1],[245,1],[265,1],[270,1],[275,2],[280,1],[290,2],[300,1],[315,1],[335,2],[355,1],[395,1],[410,2],[415,1],[420,1],[440,1],[455,2],[510,1],[520,2],[545,2],[565,1],[595,1],[605,1],[620,1],[640,1],[730,1],[745,1],[765,1],[1035,1],[1050,1],[1205,1],[1220,1],[1225,1],[1340,1],[1370,1]]",56286.83316,6,POINT(-81.499290425201 41.6118189042916)
44305,Ohio,41.1004089,41.0573361,-81.4171025,-81.4980591,41.07647925,-81.46328868,932.45,7101,96.97708435,71.40271493,17058,72674,46959,62320,203564,22,402575,5.5,100643.75,4143789.054,20425468.16,12033038.25,16151414.67,57450591.68,5814.199634,110204301.8,"[[0,2980],[5,2559],[10,924],[15,236],[20,80],[25,44],[30,20],[35,26],[40,13],[45,18],[50,13],[55,15],[60,10],[65,8],[70,7],[75,8],[80,12],[85,4],[90,3],[95,9],[100,5],[105,2],[110,4],[115,5],[125,6],[130,4],[135,1],[140,5],[145,4],[150,3],[155,3],[160,1],[165,1],[170,2],[175,1],[180,1],[185,3],[190,1],[195,1],[200,3],[210,1],[215,2],[220,1],[225,2],[230,1],[235,2],[240,1],[245,1],[250,1],[255,1],[280,1],[285,1],[300,1],[305,2],[310,1],[315,2],[325,2],[345,1],[350,2],[365,2],[390,1],[395,1],[400,2],[405,1],[415,1],[425,1],[490,1],[500,1],[505,1],[520,1],[550,1],[565,1],[655,1],[670,1],[800,1],[835,1],[920,1],[930,1],[1020,1],[1090,1],[1195,1],[1345,1],[1735,1],[1810,1],[2020,1],[4020,1],[4890,1]]",91233.06762,6,POINT(-81.4632886835885 41.076479252394)
44310,Ohio,41.1235104,41.087949,-81.4646743,-81.5353533,41.10694713,-81.50030107,932.45,6928,97.23798309,76.27435869,17605,77206,43249,57484,238147,22,433691,5.5,108422.75,4285576.985,21854768.06,11144490.85,14958430.59,67096079.72,5933.951062,119339346.2,"[[0,2822],[5,2597],[10,698],[15,219],[20,102],[25,65],[30,45],[35,28],[40,31],[45,22],[50,11],[55,12],[60,17],[65,13],[70,22],[75,17],[80,11],[85,8],[90,13],[95,11],[100,9],[105,5],[110,7],[115,5],[120,9],[130,4],[135,1],[140,6],[145,6],[150,3],[155,4],[160,4],[165,3],[170,4],[175,4],[180,3],[185,3],[190,2],[195,3],[200,3],[205,2],[210,3],[215,3],[220,2],[225,1],[230,4],[235,4],[240,3],[245,1],[250,1],[275,2],[280,2],[290,1],[295,1],[315,4],[325,3],[330,1],[340,2],[345,2],[350,2],[360,1],[365,1],[370,1],[380,1],[415,1],[425,1],[430,1],[470,1],[480,1],[515,1],[530,1],[540,1],[545,1],[550,1],[605,2],[610,1],[635,1],[695,1],[720,1],[775,1],[795,1],[925,1],[980,2],[1000,1],[1080,1],[1280,1],[1290,1],[1340,1],[1410,1],[3440,1]]",98795.55028,8,POINT(-81.5003010659779 41.106947130789)
44314,Ohio,41.0612053,41.0215152,-81.5377227,-81.5814359,41.04115238,-81.55927989,932.45,6586,97.2305562,78.16282934,18791,66971,43079,53413,110434,22,292688,5.5,73172,4593659.656,19086575.78,11063100,13836298.9,31161627.73,6064.154211,79741262.06,"[[0,2582],[5,2598],[10,920],[15,204],[20,73],[25,30],[30,32],[35,11],[40,8],[45,10],[50,5],[55,7],[60,10],[65,4],[70,10],[80,5],[85,5],[90,8],[95,2],[100,1],[105,1],[115,1],[120,4],[125,2],[130,3],[135,3],[140,1],[145,1],[155,2],[160,2],[165,2],[170,1],[185,1],[210,2],[220,1],[225,1],[230,2],[250,1],[255,1],[280,1],[330,2],[340,1],[350,3],[355,1],[370,2],[410,1],[420,1],[435,2],[445,1],[460,1],[475,1],[540,1],[580,1],[665,1],[685,1],[805,1],[855,1],[1005,1],[1150,1],[1180,1],[1240,1],[1295,1],[1360,1]]",66014.11954,3,POINT(-81.5592798929264 41.0411523820448)
44502,Ohio,41.1134871,41.0603361,-80.6035982,-80.6785305,41.08025815,-80.64618613,935.85,2361,94.94768311,74.33879093,16390,37511,19312,23849,152504,22,249566,5.5,62391.5,3933244.951,10895666.46,5012318.735,6231250.367,42842758.81,6082.189941,68915239.32,"[[0,940],[5,835],[10,157],[15,82],[20,37],[25,29],[30,25],[35,22],[40,20],[45,10],[50,13],[55,13],[60,6],[65,10],[70,12],[75,8],[80,6],[85,8],[90,5],[95,4],[100,5],[105,4],[110,6],[115,8],[120,6],[125,2],[130,1],[135,2],[140,1],[145,3],[150,4],[155,4],[160,2],[165,2],[170,5],[185,2],[190,2],[195,2],[200,1],[205,3],[210,2],[215,2],[225,1],[230,1],[235,1],[240,2],[245,2],[255,1],[260,1],[270,1],[300,1],[320,2],[325,1],[335,1],[360,1],[365,1],[370,1],[375,1],[380,1],[385,1],[400,1],[435,2],[450,2],[480,1],[490,1],[495,1],[505,1],[510,1],[530,1],[560,1],[575,1],[610,1],[620,1],[625,3],[640,1],[745,1],[835,1],[865,1],[905,1],[990,1],[1035,1],[1055,1],[1070,1],[1660,1],[3905,1]]",57051.75375,1,POINT(-80.6461861322272 41.0802581497758)
44509,Ohio,41.133181,41.0846495,-80.6746303,-80.7175653,41.10642052,-80.69544104,935.85,4104,96.58545589,78.42537741,12781,43430,22651,40932,146113,22,265907,5.5,66476.75,3124654.148,12574124.8,5825426.321,10773274.92,41386141.4,5995.072516,73683621.59,"[[0,1626],[5,1701],[10,368],[15,107],[20,43],[25,35],[30,25],[35,25],[40,12],[45,13],[50,7],[55,6],[60,5],[65,6],[70,9],[75,12],[80,5],[85,5],[90,8],[95,4],[100,4],[105,3],[110,7],[115,2],[125,3],[130,4],[135,3],[140,1],[145,1],[150,1],[155,1],[160,4],[165,1],[170,1],[175,1],[185,2],[190,1],[200,2],[215,1],[230,1],[235,3],[245,1],[250,2],[260,2],[265,1],[270,1],[275,1],[280,1],[285,1],[290,1],[300,1],[320,1],[340,1],[365,1],[385,1],[450,1],[455,1],[530,2],[560,1],[585,2],[695,1],[900,1],[960,1],[1175,1],[1205,1],[1220,1],[1255,1],[1380,1],[1405,1],[1510,1],[1870,1],[4520,1]]",60999.27789,0,POINT(-80.6954410425433 41.106420516519)
44703,Ohio,40.8186331,40.80056,-81.3686822,-81.3915125,40.8108217,-81.38202013,939.25,2521,99.47353027,74.12525728,4472,28403,12819,18378,24091,22,88163,5.5,22040.75,1098217.274,8191541.824,3272906.33,4815721.063,6774075.136,5901.293091,24152461.63,"[[0,1072],[5,1016],[10,243],[15,67],[20,30],[25,19],[30,16],[35,9],[40,6],[45,2],[50,3],[55,4],[60,2],[65,3],[70,3],[75,2],[80,4],[85,2],[95,2],[100,1],[105,2],[120,1],[130,1],[135,1],[145,1],[150,2],[180,1],[225,1],[295,1],[335,1],[350,1],[380,1],[445,1]]",19994.71099,0,POINT(-81.3820201295115 40.8108216987131)
45111,Ohio,39.2129599,39.1905753,-84.2806404,-84.2967298,39.19706236,-84.29041666,991.95,119,89.59107807,49.37759336,318,1629,717,1280,1324,22,5268,5.5,1317,82696.71458,482920.8506,193774.6335,351325.0023,380309.5374,6288.93501,1491026.738,"[[0,48],[5,47],[10,13],[15,3],[20,2],[25,1],[30,1],[55,1],[80,1],[130,1],[260,1]]",1234.352389,0,POINT(-84.2904166576207 39.197062364684)
45174,Ohio,39.1703094,39.1487446,-84.2991146,-84.3206965,39.16072279,-84.30899624,991.95,449,97.82372144,49.94438265,658,6150,2721,2743,1360,22,13632,5.5,3408,167956.1903,1768345.468,731011.7683,730401.2077,386832.5141,6071.948022,3784547.149,"[[0,188],[5,179],[10,57],[15,9],[20,7],[25,2],[30,2],[35,1],[45,1],[60,1],[65,1],[210,1]]",3133.052342,1,POINT(-84.3089962388465 39.1607227924919)
45207,Ohio,39.1515048,39.1340222,-84.4544058,-84.4813673,39.14004692,-84.4697841,991.95,1601,98.48053181,77.19382835,893,17972,10438,12165,49294,22,90762,5.5,22690.5,225438.9257,5431216.59,2765244.531,3257180.82,14396514.76,6387.408423,26075595.63,"[[0,629],[5,682],[10,142],[15,39],[20,16],[25,11],[30,11],[35,8],[40,5],[45,3],[50,2],[55,5],[60,2],[65,4],[70,2],[75,1],[80,3],[85,3],[100,1],[105,2],[110,1],[115,1],[120,1],[140,2],[150,1],[170,1],[190,1],[195,1],[205,1],[210,2],[220,2],[225,1],[230,1],[260,1],[265,1],[275,1],[280,1],[295,1],[310,1],[320,1],[435,1],[525,1],[550,1],[565,1],[795,1],[995,1],[1270,1]]",21586.78509,4,POINT(-84.4697840953942 39.1400469161443)
46613,Indiana,41.6609464,41.6468051,-86.2160284,-86.3003305,41.65463158,-86.24861654,942.65,3586,94.79969183,72.85656237,6263,36643,17254,32717,79981,22,172858,5.5,43214.5,1541979.469,10637361.87,4407691.846,8719518.644,22679432.81,6055.043274,47985984.63,"[[0,1429],[5,1550],[10,304],[15,77],[20,41],[25,31],[30,15],[35,12],[40,16],[45,12],[50,4],[55,9],[60,8],[65,7],[70,4],[75,5],[80,5],[85,2],[95,5],[100,3],[105,1],[110,1],[115,1],[120,4],[125,3],[130,4],[135,3],[140,1],[145,1],[155,1],[160,1],[165,1],[170,1],[195,1],[205,1],[220,1],[235,2],[240,2],[255,1],[260,1],[265,1],[285,1],[400,2],[470,1],[505,1],[570,1],[610,1],[635,1],[695,1],[710,1],[715,1],[905,1],[1150,1],[1570,1]]",39725.38738,0,POINT(-86.2486165358628 41.6546315832242)
46807,Indiana,41.0652002,41.0172831,-85.1360045,-85.1656783,41.04835152,-85.14605836,957.1,5019,98.71392254,76.03393425,9930,60053,29560,43051,41504,22,184098,5.5,46024.5,2477905.305,17352158.88,7585084.535,11491007.53,11777232.81,6178.64751,50683389.06,"[[0,1930],[5,2055],[10,496],[15,199],[20,115],[25,67],[30,36],[35,26],[40,10],[45,7],[50,11],[55,5],[60,3],[65,4],[70,7],[75,3],[80,6],[85,6],[90,5],[95,1],[100,1],[105,2],[110,2],[115,2],[120,2],[125,1],[130,1],[135,2],[165,1],[170,2],[180,2],[200,1],[210,1],[255,1],[260,1],[340,1],[375,1],[415,1],[425,1],[545,1]]",41958.44432,2,POINT(-85.1460583557351 41.0483515217437)
